epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
31,0.001000,0.000013,1.000000,0.034597,0.989167,0.999928,0.986667,0.979592,0.980000,0.979592,0.999800,0.998947,1.050721
32,0.000948,0.000032,1.000000,0.017542,0.994167,1.000000,0.981333,0.971193,0.972000,0.971193,1.000000,1.000000,0.946035
33,0.000895,0.000007,1.000000,0.023337,0.991667,0.999961,0.982000,0.972251,0.973000,0.972251,1.000000,1.000000,0.979692
34,0.000844,0.000011,1.000000,0.037248,0.987500,1.000000,0.984000,0.975410,0.976000,0.975410,0.999800,0.998947,1.005377
35,0.000792,0.000009,1.000000,0.036386,0.987500,1.000000,0.984667,0.976459,0.977000,0.976459,1.000000,1.000000,1.085735
36,0.000741,0.002515,0.998155,0.188221,0.970000,0.997982,0.966667,0.952015,0.978000,0.978304,0.999800,0.998947,0.958346
37,0.000691,0.003054,0.996310,0.008779,0.988333,1.000000,0.986000,0.978593,0.980000,0.979592,1.000000,1.000000,0.954015
38,0.000642,0.000174,1.000000,0.028369,0.985833,1.000000,0.991333,0.986882,0.989000,0.988878,1.000000,1.000000,0.946038
39,0.000593,0.000012,1.000000,0.026666,0.987500,1.000000,0.989333,0.983773,0.985000,0.984772,1.000000,1.000000,0.943133
40,0.000546,0.000061,1.000000,0.032974,0.986667,1.000000,0.990000,0.984833,0.987000,0.986829,1.000000,1.000000,0.957279
41,0.000500,0.000078,1.000000,0.030575,0.987500,1.000000,0.987333,0.980671,0.982000,0.981670,1.000000,1.000000,0.949521
42,0.000455,0.000011,1.000000,0.040428,0.986667,1.000000,0.990000,0.984802,0.986000,0.985801,1.000000,1.000000,0.958667
43,0.000412,0.000017,1.000000,0.037275,0.986667,1.000000,0.988667,0.982741,0.984000,0.983740,1.000000,1.000000,0.969854
44,0.000371,0.000054,1.000000,0.035608,0.987500,1.000000,0.986667,0.979633,0.981000,0.980632,1.000000,1.000000,0.958652
45,0.000331,0.000006,1.000000,0.037275,0.987500,1.000000,0.986667,0.979633,0.981000,0.980632,1.000000,1.000000,0.967171
46,0.000293,0.000024,1.000000,0.032294,0.987500,1.000000,0.986667,0.979633,0.981000,0.980632,1.000000,1.000000,0.954619
47,0.000257,0.000011,1.000000,0.035058,0.987500,1.000000,0.986667,0.979633,0.981000,0.980632,1.000000,1.000000,1.036964
48,0.000223,0.000013,1.000000,0.036383,0.987500,1.000000,0.986667,0.979633,0.981000,0.980632,1.000000,1.000000,1.076680
49,0.000191,0.000020,1.000000,0.037391,0.987500,1.000000,0.986667,0.979633,0.981000,0.980632,1.000000,1.000000,1.047314
50,0.000161,0.000008,1.000000,0.040492,0.987500,1.000000,0.986667,0.979633,0.981000,0.980632,1.000000,1.000000,1.008699
51,0.000134,0.000019,1.000000,0.039602,0.987500,1.000000,0.987333,0.980671,0.982000,0.981670,1.000000,1.000000,0.971168
52,0.000109,0.000002,1.000000,0.041322,0.987500,1.000000,0.987333,0.980671,0.982000,0.981670,1.000000,1.000000,1.065559
53,0.000086,0.000011,1.000000,0.040722,0.987500,1.000000,0.987333,0.980671,0.982000,0.981670,1.000000,1.000000,0.991912
54,0.000066,0.000007,1.000000,0.040028,0.987500,1.000000,0.986667,0.979633,0.981000,0.980632,1.000000,1.000000,1.032913
55,0.000049,0.000024,1.000000,0.038667,0.987500,1.000000,0.987333,0.980671,0.982000,0.981670,1.000000,1.000000,1.013103
56,0.000034,0.000022,1.000000,0.039172,0.987500,1.000000,0.987333,0.980671,0.982000,0.981670,1.000000,1.000000,1.020027
57,0.000022,0.000017,1.000000,0.038573,0.987500,1.000000,0.987333,0.980671,0.982000,0.981670,1.000000,1.000000,1.026883
58,0.000012,0.000009,1.000000,0.038822,0.987500,1.000000,0.987333,0.980671,0.982000,0.981670,1.000000,1.000000,0.986815
59,0.000005,0.000016,1.000000,0.038899,0.987500,1.000000,0.987333,0.980671,0.982000,0.981670,1.000000,1.000000,1.013369
60,0.000001,0.000006,1.000000,0.038899,0.987500,1.000000,0.987333,0.980671,0.982000,0.981670,1.000000,1.000000,0.996453
