epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
16,0.001707,0.095410,0.847222,0.476418,0.621000,0.824403,0.676447,0.573222,0.663769,0.578262,0.940674,0.827321,1.783313
17,0.001669,0.120148,0.800556,0.153985,0.801000,0.836524,0.782448,0.799219,0.790241,0.814115,0.959017,0.815198,1.687435
18,0.001629,0.092854,0.851111,0.160300,0.772500,0.832439,0.759450,0.791571,0.772013,0.809557,0.957528,0.799379,1.752777
19,0.001588,0.092202,0.863889,0.430672,0.687500,0.824548,0.754163,0.732143,0.750701,0.740892,0.952697,0.828800,1.766072
20,0.001545,0.090796,0.855000,0.188915,0.776500,0.841006,0.789056,0.796429,0.794167,0.809647,0.962247,0.833235,1.722862
21,0.001500,0.080119,0.885000,0.232054,0.758500,0.836079,0.787735,0.790722,0.790241,0.802221,0.963315,0.838261,1.735540
22,0.001454,0.082348,0.871111,0.180888,0.778500,0.845244,0.759979,0.792883,0.772855,0.811013,0.961376,0.814311,1.797018
23,0.001407,0.087841,0.861667,0.233694,0.800500,0.835805,0.777954,0.801887,0.786876,0.817308,0.964916,0.837966,1.665115
24,0.001358,0.101634,0.846667,0.175613,0.782500,0.837746,0.790642,0.801504,0.796411,0.814985,0.962022,0.826730,1.736046
25,0.001309,0.090350,0.865556,0.194265,0.771000,0.831511,0.788528,0.794977,0.791363,0.806552,0.964073,0.835157,1.788702
26,0.001259,0.078820,0.879444,0.206788,0.773000,0.842285,0.750727,0.787277,0.763601,0.805447,0.960084,0.806475,1.588487
27,0.001208,0.080812,0.876667,0.438023,0.688000,0.831422,0.742268,0.707996,0.736680,0.715713,0.956320,0.854376,1.580955
28,0.001156,0.099097,0.848889,0.152022,0.802500,0.844213,0.782183,0.803153,0.791363,0.818802,0.965365,0.842844,1.557240
29,0.001105,0.080241,0.874444,0.157396,0.791000,0.835190,0.776104,0.800940,0.786596,0.817462,0.962781,0.822738,1.634538
30,0.001052,0.086402,0.864444,0.183136,0.783000,0.837904,0.791700,0.802605,0.798093,0.816514,0.966545,0.846541,1.602212
31,0.001000,0.070086,0.902778,0.235710,0.795000,0.839411,0.791171,0.803287,0.797813,0.817330,0.969860,0.869012,1.601200
32,0.000948,0.072747,0.893333,0.188963,0.798000,0.839083,0.782976,0.805588,0.791924,0.820946,0.964354,0.831017,1.579437
33,0.000895,0.074166,0.886111,0.250674,0.759500,0.834310,0.787206,0.786981,0.789400,0.798389,0.967388,0.866943,1.553971
34,0.000844,0.072770,0.897778,0.739963,0.670500,0.826677,0.740682,0.700823,0.735558,0.709040,0.943539,0.871230,1.544816
35,0.000792,0.081508,0.886111,0.216418,0.786500,0.840330,0.770024,0.799354,0.780707,0.815913,0.967303,0.849054,1.559866
36,0.000741,0.072029,0.887778,0.199027,0.772500,0.842637,0.766323,0.796968,0.779305,0.815128,0.968792,0.849054,1.548731
37,0.000691,0.072395,0.892222,0.172565,0.793500,0.846742,0.774518,0.801026,0.785754,0.818009,0.969466,0.854080,1.544492
38,0.000642,0.074669,0.890556,0.201957,0.787500,0.844491,0.798308,0.810435,0.804823,0.824154,0.969045,0.861029,1.566866
39,0.000593,0.067255,0.906667,0.434578,0.716500,0.834433,0.775046,0.761022,0.773696,0.770543,0.965674,0.880248,1.545959
40,0.000546,0.069379,0.897778,0.219647,0.789500,0.836418,0.802538,0.815692,0.809310,0.829403,0.973287,0.876996,1.543910
41,0.000500,0.066367,0.905000,0.251388,0.787500,0.848337,0.798308,0.804108,0.801739,0.815837,0.972444,0.877144,1.578813
42,0.000455,0.067134,0.906111,0.299038,0.763000,0.840518,0.785620,0.784021,0.787717,0.795461,0.971770,0.879361,1.551630
43,0.000412,0.058014,0.916667,0.320169,0.759500,0.838989,0.786942,0.785980,0.788278,0.796770,0.972500,0.880692,1.569624
44,0.000371,0.062633,0.909444,0.276859,0.774000,0.835640,0.790642,0.793211,0.793326,0.804768,0.972921,0.885719,1.584021
45,0.000331,0.067045,0.902778,0.192155,0.788500,0.842583,0.788263,0.809331,0.797813,0.825042,0.972978,0.874039,1.561275
46,0.000293,0.057898,0.919444,0.208170,0.802000,0.844896,0.800423,0.813165,0.807347,0.827083,0.974888,0.886310,1.545863
47,0.000257,0.057734,0.922222,0.337091,0.775500,0.838489,0.791964,0.792622,0.794448,0.804063,0.973876,0.886753,1.565544
48,0.000223,0.057818,0.916667,0.355128,0.766500,0.833218,0.787999,0.786929,0.789961,0.798168,0.973989,0.886753,1.549031
49,0.000191,0.055817,0.921667,0.218741,0.804500,0.848499,0.799894,0.813133,0.806786,0.827015,0.975449,0.888084,1.546036
50,0.000161,0.057516,0.910000,0.257382,0.790000,0.841904,0.801216,0.809620,0.806506,0.822531,0.975955,0.891928,1.560987
51,0.000134,0.056442,0.922222,0.286246,0.776000,0.835546,0.794079,0.797399,0.796971,0.808971,0.975281,0.891336,1.549867
52,0.000109,0.055942,0.931111,0.234657,0.798000,0.843405,0.800687,0.811028,0.806786,0.824459,0.976236,0.893258,1.544393
53,0.000086,0.057717,0.918333,0.331622,0.756000,0.834882,0.789585,0.789307,0.791363,0.800322,0.975309,0.892815,1.608558
54,0.000066,0.054252,0.923889,0.324327,0.771500,0.837226,0.785620,0.785166,0.787717,0.796560,0.973624,0.888527,1.536529
55,0.000049,0.054625,0.921667,0.264197,0.788000,0.841508,0.800952,0.809222,0.805665,0.821713,0.974551,0.887197,1.545262
56,0.000034,0.052426,0.923889,0.277501,0.787500,0.839752,0.800952,0.806973,0.804823,0.818939,0.975955,0.893850,1.555246
57,0.000022,0.053969,0.922778,0.268274,0.789500,0.842160,0.803859,0.811196,0.808188,0.823347,0.975758,0.892815,1.544901
58,0.000012,0.054509,0.931111,0.271317,0.791500,0.842674,0.804652,0.811431,0.808749,0.823408,0.975618,0.893406,1.554496
59,0.000005,0.050839,0.928333,0.274414,0.782500,0.840975,0.801216,0.806485,0.804543,0.818063,0.975393,0.891928,1.552751
60,0.000001,0.052924,0.925556,0.273340,0.785500,0.839065,0.800952,0.806377,0.804543,0.818158,0.975843,0.893406,1.553661
