epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
32,0.000948,0.045696,0.933333,0.480042,0.795455,0.893571,0.781291,0.662209,0.777170,0.777474,0.972868,0.931483,1.933233
33,0.000895,0.066154,0.904444,0.409729,0.791818,0.909636,0.861284,0.706725,0.779904,0.733884,0.970934,0.940528,1.987786
34,0.000844,0.046395,0.930000,0.290595,0.797727,0.899005,0.861660,0.723995,0.795625,0.763262,0.979549,0.956696,1.927804
35,0.000792,0.041002,0.944444,0.499773,0.782273,0.889431,0.782609,0.664731,0.782980,0.782906,0.972911,0.930691,2.007064
36,0.000741,0.050222,0.931111,0.522603,0.796818,0.893779,0.793525,0.672048,0.783322,0.780014,0.977121,0.948669,2.038998
37,0.000691,0.033841,0.950556,0.454881,0.796364,0.892683,0.816676,0.686413,0.788448,0.774991,0.974522,0.948443,1.899219
38,0.000642,0.024945,0.967222,0.545030,0.810455,0.895599,0.832298,0.704674,0.796651,0.781330,0.975618,0.957601,2.000107
39,0.000593,0.038910,0.945556,0.454801,0.811364,0.908336,0.846038,0.713585,0.797676,0.774905,0.976133,0.950591,1.987065
40,0.000546,0.036483,0.945000,0.484412,0.799545,0.903811,0.780162,0.663982,0.782980,0.784234,0.976971,0.946294,2.019583
41,0.000500,0.020332,0.971667,0.488009,0.813636,0.910916,0.838698,0.709393,0.798018,0.779724,0.978303,0.956922,2.047751
42,0.000455,0.022230,0.967778,0.448300,0.804091,0.905207,0.852437,0.719198,0.798018,0.772605,0.977938,0.959636,1.879040
43,0.000412,0.020888,0.968333,0.508974,0.807727,0.903300,0.834933,0.707374,0.798018,0.781999,0.977701,0.959184,1.974961
44,0.000371,0.016306,0.977778,0.558733,0.792727,0.911117,0.865613,0.718898,0.789815,0.748054,0.980945,0.959862,1.944397
45,0.000331,0.018424,0.976111,0.480160,0.802273,0.903628,0.817241,0.692819,0.793917,0.784103,0.978647,0.956809,2.009385
46,0.000293,0.014624,0.983889,0.457854,0.804545,0.918239,0.859778,0.723972,0.797676,0.767478,0.980301,0.959749,1.983886
47,0.000257,0.016401,0.979444,0.454854,0.813182,0.918256,0.853567,0.717912,0.798701,0.770728,0.979334,0.956922,1.914035
48,0.000223,0.014107,0.981111,0.530183,0.797273,0.900284,0.810653,0.689698,0.794258,0.787879,0.977315,0.955113,1.997070
49,0.000191,0.012951,0.987222,0.575957,0.810455,0.911464,0.853567,0.722934,0.803486,0.779271,0.976864,0.956583,2.001144
50,0.000161,0.010194,0.990000,0.604788,0.807273,0.911915,0.853379,0.720889,0.800410,0.775039,0.977057,0.954661,1.976627
51,0.000134,0.012190,0.983333,0.625313,0.797727,0.907329,0.856766,0.725172,0.803144,0.777090,0.977551,0.956018,1.884546
52,0.000109,0.013063,0.988333,0.547951,0.805909,0.914108,0.843403,0.715458,0.805195,0.785875,0.977658,0.957940,1.729555
53,0.000086,0.011750,0.986111,0.601681,0.790455,0.895686,0.801430,0.679429,0.785714,0.780999,0.975166,0.949799,1.720666
54,0.000066,0.012830,0.986111,0.583178,0.807727,0.911484,0.851873,0.722006,0.804170,0.781047,0.977530,0.959071,1.757607
55,0.000049,0.009159,0.987778,0.585409,0.804091,0.906269,0.845850,0.717684,0.804170,0.784181,0.976327,0.959749,1.905796
56,0.000034,0.010017,0.986667,0.566092,0.802727,0.909023,0.847167,0.720962,0.805878,0.786947,0.975961,0.960088,1.937383
57,0.000022,0.009874,0.988333,0.568444,0.808182,0.905783,0.834369,0.707835,0.800752,0.785267,0.976391,0.960314,1.737946
58,0.000012,0.010005,0.989444,0.584222,0.805455,0.906211,0.847356,0.721593,0.807245,0.788447,0.977057,0.960767,1.719992
59,0.000005,0.010352,0.988889,0.586036,0.805909,0.905842,0.844156,0.717599,0.803828,0.785661,0.977035,0.961445,1.740666
60,0.000001,0.007719,0.992222,0.588394,0.807727,0.906243,0.846226,0.721065,0.806220,0.788354,0.976992,0.960993,1.722760
