epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
29,0.001105,0.075025,0.893889,0.517828,0.711000,0.847445,0.685714,0.748518,0.698596,0.767195,0.971067,0.873596,1.774395
30,0.001052,0.065263,0.895000,0.246224,0.809000,0.869925,0.787566,0.791699,0.791011,0.804004,0.972079,0.896511,1.827472
31,0.001000,0.063429,0.910000,0.340577,0.797500,0.862059,0.780952,0.782220,0.783146,0.793914,0.970955,0.899468,1.793294
32,0.000948,0.062333,0.914444,0.498211,0.776000,0.869377,0.755026,0.787907,0.765169,0.804490,0.975056,0.893850,1.805178
33,0.000895,0.090439,0.861111,0.350488,0.772500,0.854152,0.757407,0.790016,0.767416,0.806452,0.976404,0.895772,1.822648
34,0.000844,0.083755,0.872778,0.399692,0.745500,0.861531,0.730688,0.685414,0.725562,0.694210,0.937163,0.879953,1.831899
35,0.000792,0.082848,0.882778,0.309503,0.809000,0.863528,0.788360,0.792423,0.791292,0.804319,0.972669,0.899616,1.827165
36,0.000741,0.067984,0.893333,0.284534,0.805500,0.867998,0.786772,0.793651,0.790449,0.806032,0.974045,0.899468,1.911134
37,0.000691,0.061786,0.907778,0.323172,0.815000,0.869773,0.782275,0.785733,0.785674,0.798202,0.967669,0.897398,1.560646
38,0.000642,0.061182,0.916667,0.391443,0.801000,0.862316,0.785714,0.802632,0.791573,0.816155,0.977388,0.902868,1.541594
39,0.000593,0.045712,0.935000,0.401441,0.793500,0.866564,0.784921,0.803100,0.792416,0.817756,0.977247,0.903755,1.561540
40,0.000546,0.069546,0.897778,0.363135,0.756000,0.838146,0.740212,0.778330,0.748596,0.793921,0.974438,0.891484,1.562002
41,0.000500,0.048638,0.935556,0.347232,0.805500,0.869273,0.792593,0.805556,0.798596,0.819168,0.976910,0.908043,1.548777
42,0.000455,0.050625,0.931667,0.411134,0.790500,0.871709,0.766667,0.748575,0.765730,0.758960,0.955534,0.890006,1.549339
43,0.000412,0.054406,0.924444,0.392321,0.807000,0.862448,0.791534,0.807429,0.798034,0.821278,0.979017,0.912034,1.550571
44,0.000371,0.045753,0.938889,0.405711,0.809500,0.865982,0.798148,0.802995,0.802247,0.815417,0.975365,0.911443,1.540667
45,0.000331,0.046477,0.938333,0.568828,0.748000,0.851595,0.739418,0.780183,0.750562,0.797445,0.975815,0.886458,1.573776
46,0.000293,0.042798,0.943889,0.385883,0.803500,0.869177,0.789418,0.806514,0.796348,0.820678,0.978258,0.901833,1.567837
47,0.000257,0.034303,0.953333,0.402456,0.815000,0.872700,0.797884,0.804604,0.801404,0.816507,0.978371,0.916470,1.542876
48,0.000223,0.039524,0.943333,0.415899,0.810000,0.876014,0.790476,0.788348,0.792697,0.799892,0.973455,0.905973,1.546877
49,0.000191,0.032485,0.959444,0.375466,0.810500,0.875722,0.798677,0.799895,0.802528,0.812283,0.976742,0.909077,1.560932
50,0.000161,0.035298,0.951111,0.493493,0.796500,0.870521,0.783598,0.804680,0.791011,0.819154,0.980365,0.912626,1.543380
51,0.000134,0.035701,0.954444,0.432356,0.792000,0.870892,0.782011,0.771745,0.782584,0.782584,0.967865,0.902277,1.542614
52,0.000109,0.038908,0.950556,0.375107,0.814000,0.875801,0.797090,0.797036,0.800281,0.809025,0.974551,0.909817,1.557971
53,0.000086,0.034853,0.953889,0.383053,0.811000,0.879670,0.798677,0.803003,0.802809,0.815457,0.976433,0.912774,1.551923
54,0.000066,0.032375,0.958333,0.411632,0.815000,0.878956,0.800794,0.808932,0.806180,0.822073,0.978258,0.910999,1.552312
55,0.000049,0.031029,0.953889,0.460599,0.805000,0.874860,0.797619,0.812913,0.804213,0.826660,0.981404,0.917800,1.555720
56,0.000034,0.032303,0.957222,0.395320,0.819000,0.878270,0.798677,0.798517,0.802247,0.810753,0.976067,0.915139,1.540499
57,0.000022,0.031110,0.955556,0.392931,0.813000,0.877677,0.799471,0.805940,0.804213,0.818726,0.978624,0.917357,1.550418
58,0.000012,0.028687,0.962778,0.393658,0.818000,0.880648,0.798413,0.799895,0.802247,0.812267,0.977275,0.913069,1.609565
59,0.000005,0.031131,0.957778,0.388458,0.813000,0.880422,0.799735,0.804140,0.804494,0.817035,0.978848,0.915435,1.554949
60,0.000001,0.029721,0.961667,0.395395,0.814500,0.881158,0.798677,0.802081,0.802809,0.814580,0.978652,0.916765,1.554610
