epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
47,0.000257,0.000471,1.000000,0.692782,0.782558,0.892920,0.917241,0.852580,0.875556,0.861042,0.997556,0.987135,0.809685
48,0.000223,0.000215,1.000000,0.743323,0.762791,0.895554,0.911724,0.838791,0.864444,0.845178,0.998000,0.989474,0.763352
49,0.000191,0.000363,1.000000,0.723226,0.790698,0.899183,0.911034,0.837327,0.863333,0.843710,0.997778,0.988304,0.858156
50,0.000161,0.000031,1.000000,0.688803,0.789535,0.895819,0.915172,0.847205,0.870000,0.853567,0.998000,0.989474,0.821095
51,0.000134,0.000083,1.000000,0.716869,0.789535,0.892358,0.917241,0.851117,0.872222,0.856429,0.998000,0.989474,0.845418
52,0.000109,0.000126,1.000000,0.704467,0.804651,0.889448,0.917931,0.854345,0.876667,0.862794,0.997556,0.987135,0.728224
53,0.000086,0.000041,1.000000,0.733600,0.796512,0.887858,0.915862,0.849383,0.872222,0.856787,0.998000,0.989474,0.687223
54,0.000066,0.000198,1.000000,0.695606,0.827907,0.888491,0.915172,0.849449,0.873333,0.858911,0.997556,0.987135,0.684672
55,0.000049,0.000096,1.000000,0.704254,0.816279,0.890011,0.914483,0.847666,0.871111,0.856079,0.997778,0.988304,0.764145
56,0.000034,0.000192,1.000000,0.702256,0.805814,0.887885,0.915172,0.849080,0.874444,0.859627,0.997778,0.988304,0.859066
57,0.000022,0.000145,1.000000,0.712136,0.805814,0.892861,0.915172,0.847960,0.872222,0.856429,0.998222,0.990643,0.749821
58,0.000012,0.000212,1.000000,0.711590,0.818605,0.893456,0.915172,0.847960,0.872222,0.856429,0.998222,0.990643,0.817596
59,0.000005,0.000132,1.000000,0.719557,0.796512,0.893353,0.915172,0.847584,0.871111,0.855000,0.998222,0.990643,0.752397
60,0.000001,0.000060,1.000000,0.719566,0.796512,0.893353,0.914483,0.846154,0.870000,0.853567,0.998222,0.990643,0.817421
