epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
21,0.001500,0.098153,0.830635,1.350409,0.540449,0.580668,0.653125,0.518647,0.632500,0.575553,0.775333,0.692982,1.370653
22,0.001454,0.117202,0.798257,1.326405,0.555056,0.593280,0.655625,0.533446,0.641667,0.594340,0.769667,0.657018,1.378644
23,0.001407,0.077572,0.874222,1.219575,0.555056,0.621998,0.670625,0.527354,0.650833,0.583913,0.768333,0.646491,1.378036
24,0.001358,0.069012,0.885430,1.987809,0.551685,0.588822,0.656250,0.441057,0.607500,0.479558,0.718500,0.621053,1.366819
25,0.001309,0.079174,0.871108,1.803256,0.549438,0.551449,0.681250,0.569257,0.670833,0.630496,0.786000,0.751754,1.367670
26,0.001259,0.067178,0.887920,1.454708,0.571348,0.560435,0.668125,0.634045,0.705000,0.722135,0.825333,0.816667,1.376212
27,0.001208,0.059530,0.907846,1.397424,0.554494,0.540716,0.638750,0.624675,0.684167,0.717375,0.830167,0.791228,1.375334
28,0.001156,0.060264,0.902864,1.767046,0.557303,0.567475,0.698750,0.595638,0.690000,0.656192,0.808333,0.820175,1.365321
29,0.001105,0.068563,0.897260,1.804175,0.557303,0.521636,0.684375,0.637473,0.710833,0.719028,0.819667,0.812281,1.379370
30,0.001052,0.055071,0.912204,1.967248,0.570787,0.537329,0.708125,0.637704,0.719167,0.709232,0.820333,0.830702,1.381305
31,0.001000,0.046016,0.937733,2.229915,0.579214,0.563536,0.687500,0.557522,0.665833,0.611057,0.786167,0.687719,1.365738
32,0.000948,0.044359,0.932130,1.653291,0.569663,0.559112,0.669375,0.635926,0.696667,0.717391,0.827167,0.864912,1.380100
33,0.000895,0.051415,0.924658,2.204203,0.516292,0.589456,0.653125,0.431934,0.604167,0.470457,0.740667,0.624561,1.423985
34,0.000844,0.070966,0.887920,2.024868,0.562921,0.565186,0.690625,0.574377,0.675000,0.631380,0.805000,0.762281,1.376085
35,0.000792,0.055757,0.910959,1.916862,0.575281,0.582819,0.704375,0.619469,0.704167,0.684444,0.818500,0.815789,1.374171
36,0.000741,0.045806,0.935866,2.388384,0.557865,0.553750,0.693125,0.574154,0.675000,0.629278,0.796500,0.772807,1.542914
37,0.000691,0.045106,0.938356,1.700735,0.574719,0.555888,0.674375,0.631281,0.700833,0.713030,0.824167,0.809649,1.557864
38,0.000642,0.033010,0.952677,2.725341,0.556180,0.574343,0.663125,0.468966,0.619167,0.510182,0.738500,0.668421,1.542190
39,0.000593,0.039271,0.945205,1.765540,0.551685,0.552745,0.690625,0.645161,0.716667,0.725806,0.831833,0.814035,1.531303
40,0.000546,0.036954,0.945205,1.741209,0.582022,0.585910,0.696875,0.641007,0.713333,0.715702,0.843333,0.842105,1.621077
41,0.000500,0.031184,0.959527,1.834245,0.564607,0.573402,0.710625,0.655762,0.730833,0.731950,0.834500,0.806140,1.578618
42,0.000455,0.027831,0.967621,2.445915,0.560112,0.569412,0.710000,0.608108,0.701667,0.667904,0.821667,0.801754,1.524979
43,0.000412,0.029717,0.962017,2.673961,0.567978,0.570434,0.705625,0.570647,0.678333,0.618577,0.796500,0.750000,1.592321
44,0.000371,0.026269,0.968244,1.975531,0.591573,0.570032,0.706250,0.646617,0.720000,0.719064,0.823167,0.827193,1.593960
45,0.000331,0.034252,0.952055,1.583056,0.606180,0.604448,0.683750,0.642150,0.710000,0.722930,0.828167,0.814035,1.633850
46,0.000293,0.027247,0.965753,2.605914,0.558427,0.575520,0.714375,0.595217,0.693333,0.646154,0.809167,0.771053,1.597954
47,0.000257,0.024444,0.966376,2.236503,0.564607,0.581259,0.718750,0.641148,0.724167,0.708370,0.823000,0.811404,1.592978
48,0.000223,0.020201,0.983188,2.334902,0.585955,0.595804,0.723750,0.631667,0.719167,0.692237,0.823167,0.804386,1.562116
49,0.000191,0.024331,0.967621,2.192214,0.602809,0.595040,0.715625,0.635709,0.720000,0.702655,0.826667,0.817544,1.586550
50,0.000161,0.021151,0.976339,2.211584,0.592135,0.603356,0.718125,0.626964,0.712500,0.687217,0.820000,0.797368,1.457541
51,0.000134,0.019759,0.973848,2.306673,0.593258,0.598618,0.723125,0.639544,0.724167,0.703671,0.815167,0.802632,1.376414
52,0.000109,0.018993,0.978829,2.167667,0.597191,0.609073,0.719375,0.641087,0.725833,0.709107,0.826500,0.813158,1.376799
53,0.000086,0.019271,0.978207,2.192043,0.575843,0.609494,0.725000,0.638158,0.724167,0.700994,0.821833,0.817544,1.372249
54,0.000066,0.018013,0.980075,2.123017,0.598315,0.616773,0.728125,0.645477,0.728333,0.708408,0.826833,0.805263,1.378501
55,0.000049,0.019826,0.975716,2.130755,0.604494,0.617688,0.727500,0.645528,0.726667,0.707665,0.822167,0.811404,1.376097
56,0.000034,0.017737,0.976961,2.378308,0.586517,0.611881,0.720000,0.608392,0.699167,0.658467,0.811500,0.779825,1.366747
57,0.000022,0.017695,0.981943,2.131535,0.605618,0.618873,0.722500,0.640777,0.725833,0.706512,0.820167,0.809649,1.436133
58,0.000012,0.017861,0.983188,2.228674,0.585393,0.617782,0.726875,0.637344,0.720833,0.696283,0.818167,0.802632,1.383113
59,0.000005,0.017368,0.982565,2.233629,0.602809,0.616848,0.721875,0.630705,0.716667,0.690909,0.817833,0.801754,1.488743
60,0.000001,0.018616,0.978207,2.240074,0.586517,0.619508,0.726250,0.636816,0.720833,0.696283,0.817500,0.799123,1.579896
