epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
26,0.001259,0.012786,0.983395,0.460282,0.793889,0.892188,0.861392,0.800000,0.839655,0.824859,0.925517,0.861162,1.620681
27,0.001208,0.023016,0.975400,1.241169,0.700556,0.834383,0.790506,0.607355,0.718103,0.610250,0.956034,0.900181,1.536243
28,0.001156,0.016920,0.983395,0.521187,0.758889,0.895464,0.861392,0.806366,0.844828,0.835165,0.911207,0.859347,1.438791
29,0.001105,0.012539,0.985855,0.996480,0.750556,0.859999,0.850000,0.757916,0.805172,0.766529,0.943793,0.866606,1.468130
30,0.001052,0.023195,0.977245,1.354712,0.691111,0.817853,0.792405,0.623853,0.725862,0.631090,0.935345,0.837568,1.452300
31,0.001000,0.018749,0.979090,0.686192,0.741111,0.894840,0.864557,0.791016,0.829310,0.803571,0.930862,0.883848,1.434874
32,0.000948,0.008358,0.988930,0.523218,0.830556,0.889440,0.884177,0.832571,0.862931,0.851263,0.947586,0.905626,1.512254
33,0.000895,0.005719,0.993235,0.878648,0.702222,0.883891,0.859494,0.779762,0.821552,0.791541,0.936034,0.887477,1.462752
34,0.000844,0.013768,0.980935,1.010977,0.711111,0.872725,0.837342,0.722162,0.784483,0.727669,0.931379,0.898367,1.428802
35,0.000792,0.010622,0.988930,0.608912,0.751667,0.923711,0.873418,0.808061,0.843966,0.823069,0.938103,0.894737,1.435579
36,0.000741,0.004927,0.993850,0.765749,0.758333,0.880585,0.863291,0.784861,0.825862,0.795960,0.942241,0.881125,1.449817
37,0.000691,0.012829,0.981550,0.553441,0.822778,0.915825,0.876582,0.822566,0.856897,0.844860,0.948966,0.889292,1.442596
38,0.000642,0.003768,0.995080,0.587367,0.852778,0.897268,0.878481,0.821561,0.855172,0.840304,0.941207,0.897459,1.423151
39,0.000593,0.002081,0.998155,0.591189,0.821667,0.904319,0.875316,0.817084,0.850862,0.835708,0.937241,0.883848,1.463705
40,0.000546,0.002347,0.998155,0.914722,0.720000,0.890756,0.856329,0.767656,0.812069,0.774793,0.940000,0.892922,1.548272
41,0.000500,0.001709,0.999385,0.698512,0.785556,0.898214,0.874684,0.810345,0.843103,0.822957,0.943621,0.892922,1.517497
42,0.000455,0.003861,0.996925,0.514521,0.863333,0.912385,0.865823,0.815009,0.852586,0.845249,0.935690,0.881125,1.436197
43,0.000412,0.006596,0.994465,0.947520,0.715556,0.886364,0.851266,0.757981,0.806897,0.766667,0.928621,0.880218,1.478498
44,0.000371,0.004302,0.995080,0.728851,0.771111,0.893578,0.867722,0.794494,0.833621,0.807193,0.938966,0.889292,1.430699
45,0.000331,0.002086,0.998155,0.755617,0.758333,0.903965,0.867722,0.795299,0.832759,0.807157,0.931034,0.880218,1.416040
46,0.000293,0.001762,0.997540,0.847400,0.736667,0.898396,0.858861,0.770812,0.815517,0.778008,0.937241,0.885662,1.451455
47,0.000257,0.001349,0.998770,0.759555,0.766111,0.906268,0.866456,0.789211,0.828448,0.798787,0.935690,0.887477,1.462345
48,0.000223,0.001688,0.998155,0.557980,0.833333,0.915456,0.875316,0.818767,0.856034,0.842006,0.935172,0.884755,1.442240
49,0.000191,0.001823,0.998155,0.591981,0.823889,0.912216,0.872152,0.810861,0.846552,0.829502,0.936724,0.884755,1.464470
50,0.000161,0.000818,0.999385,0.668996,0.808889,0.893289,0.873418,0.809524,0.845690,0.826045,0.938966,0.883848,1.452298
51,0.000134,0.002057,0.998770,0.769941,0.777222,0.902749,0.872152,0.800000,0.834483,0.808000,0.934828,0.885662,1.415861
52,0.000109,0.000996,0.999385,0.819227,0.751111,0.899862,0.871519,0.798411,0.834483,0.807229,0.936379,0.892015,1.448887
53,0.000086,0.001120,0.998155,0.755811,0.762778,0.905398,0.870253,0.798427,0.834483,0.808765,0.936552,0.890200,1.541915
54,0.000066,0.000943,1.000000,0.759132,0.759444,0.899614,0.871519,0.801564,0.837069,0.812686,0.937759,0.892015,1.478057
55,0.000049,0.000815,0.999385,0.784309,0.757778,0.906832,0.874051,0.803554,0.837069,0.811565,0.937586,0.889292,1.450954
56,0.000034,0.000951,0.998770,0.765394,0.765556,0.900691,0.873418,0.803150,0.837931,0.812749,0.935690,0.885662,1.432146
57,0.000022,0.000571,1.000000,0.859431,0.745556,0.895999,0.860759,0.777328,0.818966,0.785276,0.935345,0.888385,1.417161
58,0.000012,0.000588,1.000000,0.806314,0.762778,0.901698,0.870253,0.796829,0.832759,0.805611,0.935345,0.882940,1.460487
59,0.000005,0.000530,1.000000,0.808798,0.735000,0.903327,0.867089,0.790837,0.829310,0.800403,0.934138,0.885662,1.545715
60,0.000001,0.000568,1.000000,0.797092,0.745556,0.904600,0.867722,0.792040,0.829310,0.800805,0.934310,0.885662,1.436486
