epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
41,0.000500,0.006625,0.994444,1.835219,0.723889,0.776161,0.744375,0.699927,0.754167,0.763811,0.945333,0.920175,1.380054
42,0.000455,0.002254,0.997531,2.272300,0.731111,0.770074,0.732500,0.692970,0.745000,0.759434,0.939500,0.907018,1.374271
43,0.000412,0.007623,0.990741,1.300116,0.747222,0.795820,0.750000,0.715505,0.764167,0.780450,0.952000,0.938596,1.370459
44,0.000371,0.006755,0.998765,2.385396,0.756667,0.767744,0.746875,0.705025,0.757500,0.768864,0.948667,0.934211,1.385947
45,0.000331,0.002189,0.998148,2.154065,0.753889,0.780516,0.748750,0.705279,0.755833,0.766534,0.943333,0.924561,1.379704
46,0.000293,0.002548,0.998148,2.063081,0.725556,0.774594,0.741250,0.700434,0.750000,0.763407,0.935500,0.914912,1.372640
47,0.000257,0.005330,0.995062,2.325876,0.718889,0.765805,0.740000,0.691395,0.742500,0.751007,0.931500,0.925439,1.378983
48,0.000223,0.001724,0.999383,3.566475,0.688333,0.733393,0.731250,0.665109,0.725833,0.721893,0.890667,0.849123,1.387656
49,0.000191,0.001677,0.998765,2.211692,0.757222,0.772249,0.745625,0.707405,0.755833,0.770556,0.943000,0.925439,1.367573
50,0.000161,0.002363,0.997531,2.233541,0.742778,0.764427,0.736875,0.701630,0.751667,0.768634,0.936500,0.914035,1.367932
51,0.000134,0.002505,0.998148,2.306723,0.726667,0.759420,0.736250,0.698571,0.747500,0.763466,0.929500,0.907018,1.385716
52,0.000109,0.001884,0.997531,2.859434,0.732222,0.757135,0.737500,0.688889,0.740000,0.748792,0.918667,0.897368,1.372136
53,0.000086,0.001308,0.999383,2.566636,0.735556,0.762920,0.737500,0.695210,0.745833,0.758511,0.926000,0.903509,1.374425
54,0.000066,0.001113,0.999383,2.409493,0.733333,0.764332,0.741875,0.702235,0.753333,0.766929,0.932333,0.909649,1.379063
55,0.000049,0.001710,0.998148,2.657301,0.744444,0.763658,0.743125,0.701091,0.751667,0.763867,0.930333,0.904386,1.379012
56,0.000034,0.001992,0.998765,2.432451,0.741667,0.769298,0.741875,0.705211,0.755000,0.770671,0.936500,0.907018,1.441394
57,0.000022,0.001802,0.998765,2.695732,0.750000,0.765336,0.741250,0.697810,0.747500,0.759333,0.926500,0.899123,1.370797
58,0.000012,0.001071,0.999383,2.632120,0.733889,0.762596,0.746250,0.704942,0.754167,0.766798,0.934167,0.905263,1.375320
59,0.000005,0.001549,0.998765,2.703663,0.736667,0.762477,0.741250,0.698690,0.750000,0.761905,0.932667,0.908772,1.374860
60,0.000001,0.002142,0.999383,2.768343,0.730556,0.761885,0.740000,0.696350,0.746667,0.758347,0.928667,0.906140,1.377216
